# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8895		4720		2929
1		8037		9433		2982
2		7480		14151		3069
3		7097		18867		3101
4		6769		23583		3101
5		6618		28299		3115
6		6419		33017		3142
7		6246		37731		3165
8		6095		42448		3144
9		5956		47165		3151
10		5807		51878		3169
11		5736		56593		3137
12		5616		61305		3152
13		5517		66021		3145
14		5479		70729		3108
15		5420		75440		3104
16		5347		80158		3112
17		5231		84872		3156
18		5190		89585		3158
19		5194		94299		3133
20		5111		99012		3142
21		5066		103725		3134
22		4991		108442		3126
23		4948		113153		3144
24		4886		117867		3135
25		4803		122582		3140
26		4776		127297		3136
27		4748		132008		3171
28		4731		136724		3178
29		4713		141439		3176
30		4718		146150		3171
31		4665		150865		3174
32		4623		155577		3165
33		4580		160291		3158
34		4563		165003		3186
35		4550		169713		3193
36		4548		174426		3194
37		4541		179138		3178
38		4522		183850		3177
39		4477		188566		3191
40		4441		193275		3172
41		4419		197990		3184
42		4427		202702		3182
43		4391		207410		3225
44		4387		212125		3199
45		4343		216838		3185
46		4311		221550		3173
47		4297		226263		3185
48		4253		230974		3188
49		4246		235683		3190
50		4224		240397		3191
51		4215		245112		3197
52		4249		249826		3180
53		4208		254540		3176
54		4179		259256		3174
55		4184		263971		3175
56		4151		268684		3151
57		4153		273399		3178
58		4133		278111		3188
59		4089		282824		3185
60		4090		287534		3171
61		4106		292248		3195
62		4136		296961		3180
63		4136		301673		3192
64		4138		306388		3180
65		4125		311097		3174
66		4125		315814		3162
67		4094		320529		3189
68		4077		325247		3176
69		4096		329961		3188
70		4096		334675		3189
71		4080		339392		3191
72		4074		344108		3198
73		4055		348823		3197
74		4026		353533		3210
75		4034		358246		3197
76		4036		362960		3206
77		4014		367676		3186
78		4019		372389		3181
79		4013		377105		3177
80		3997		381821		3186
81		4003		386538		3198
82		4017		391250		3194
83		3981		395960		3193
84		3972		400673		3189
85		3950		405390		3208
86		3957		410106		3199
87		3936		414817		3217
88		3916		419528		3215
89		3930		424238		3195
90		3936		428949		3187
91		3893		433662		3207
