# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4431		2388		1283
1		3819		4749		1351
2		3632		7103		1374
3		3544		9435		1446
4		3528		11765		1464
5		3438		14097		1461
6		3354		16442		1521
7		3243		18763		1506
8		3217		21074		1518
9		3173		23381		1542
10		3152		25695		1556
11		3100		28002		1539
12		3047		30307		1576
13		3004		32601		1590
14		2984		34902		1576
15		2973		37210		1601
16		2930		39502		1613
17		2934		41799		1627
18		2880		44074		1634
19		2882		46355		1647
20		2852		48628		1653
21		2833		50916		1680
22		2824		53192		1672
23		2794		55452		1668
24		2778		57720		1667
25		2760		59993		1675
26		2772		62264		1683
27		2749		64552		1695
28		2714		66816		1696
29		2701		69087		1689
30		2712		71356		1705
31		2694		73631		1712
32		2687		75898		1698
33		2684		78179		1706
34		2663		80441		1712
35		2661		82710		1724
36		2679		84965		1716
37		2657		87230		1712
38		2636		89481		1719
39		2624		91738		1727
40		2625		94004		1732
41		2638		96251		1720
42		2627		98518		1728
43		2628		100768		1734
44		2609		103028		1723
45		2622		105291		1734
46		2605		107564		1739
47		2593		109836		1730
48		2586		112107		1721
49		2586		114362		1726
50		2583		116628		1715
51		2595		118891		1705
52		2577		121150		1722
53		2574		123417		1725
54		2573		125680		1731
55		2565		127939		1708
56		2563		130215		1714
57		2559		132472		1724
58		2572		134721		1747
59		2565		136976		1734
60		2561		139231		1747
61		2560		141484		1745
62		2555		143730		1740
63		2545		145985		1733
64		2528		148230		1718
65		2533		150517		1731
66		2532		152778		1723
67		2545		155033		1736
68		2527		157283		1732
69		2516		159539		1721
70		2526		161798		1720
71		2524		164040		1730
72		2509		166293		1708
73		2510		168552		1717
74		2498		170806		1714
75		2493		173059		1721
76		2501		175315		1723
77		2502		177554		1726
78		2495		179779		1722
79		2488		182030		1703
80		2494		184265		1706
81		2484		186500		1719
82		2482		188740		1710
83		2485		191006		1739
84		2479		193249		1730
85		2505		195488		1747
86		2485		197731		1746
87		2489		199987		1734
88		2487		202236		1737
89		2479		204492		1740
90		2464		206735		1739
91		2465		208980		1757
92		2467		211207		1749
93		2463		213430		1752
94		2451		215662		1752
95		2438		217905		1748
96		2438		220110		1745
97		2448		222346		1737
98		2441		224590		1740
99		2441		226827		1746
100		2444		229071		1739
