# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8945		4720		3014
1		8367		9440		3048
2		7949		14160		3166
3		7573		18880		3146
4		7319		23600		3199
5		7055		28320		3153
6		6952		33040		3190
7		6793		37760		3195
8		6592		42480		3203
9		6488		47200		3216
10		6319		51920		3234
11		6189		56640		3194
12		5999		61360		3216
13		5973		66080		3218
14		5903		70800		3263
15		5832		75520		3256
16		5735		80240		3282
17		5590		84960		3288
18		5564		89680		3245
19		5557		94400		3253
20		5471		99120		3230
21		5382		103840		3267
22		5349		108560		3277
23		5330		113280		3304
24		5316		118000		3256
25		5294		122720		3293
26		5294		127440		3255
27		5226		132160		3281
28		5144		136880		3279
29		5073		141600		3275
30		5017		146320		3295
31		5071		151040		3327
32		5045		155760		3311
33		4950		160480		3295
34		4984		165200		3311
35		4961		169920		3312
36		4944		174640		3300
37		4893		179360		3296
38		4858		184080		3269
39		4771		188800		3281
40		4767		193520		3313
41		4782		198240		3312
42		4703		202960		3290
43		4749		207680		3319
44		4728		212400		3311
45		4687		217120		3330
46		4629		221840		3332
47		4629		226559		3310
48		4699		231279		3310
49		4619		235999		3345
50		4542		240719		3346
51		4545		245439		3344
52		4539		250159		3366
53		4547		254879		3341
54		4540		259599		3319
55		4566		264319		3337
56		4449		269039		3333
57		4476		273759		3318
58		4531		278479		3334
59		4530		283199		3323
60		4522		287919		3329
61		4451		292639		3321
62		4482		297359		3318
63		4426		302079		3371
64		4384		306799		3322
65		4366		311519		3332
66		4383		316239		3336
67		4376		320959		3349
68		4377		325678		3383
69		4295		330398		3351
70		4331		335116		3357
71		4294		339836		3364
72		4292		344556		3348
73		4322		349276		3348
74		4291		353995		3340
75		4242		358715		3367
76		4243		363435		3359
77		4271		368154		3361
78		4241		372874		3348
79		4263		377593		3326
80		4234		382313		3351
81		4187		387032		3325
82		4176		391751		3331
83		4169		396471		3333
84		4144		401191		3328
85		4098		405909		3365
86		4131		410627		3334
87		4226		415347		3343
88		4141		420067		3350
89		4140		424786		3319
90		4126		429506		3358
91		4150		434226		3342
92		4118		438946		3362
93		4089		443666		3367
94		4135		448384		3355
95		4117		453104		3337
96		4077		457824		3338
97		4101		462543		3386
98		4096		467261		3358
99		4070		471979		3354
100		4040		476699		3366
101		3967		481418		3385
102		4024		486138		3353
103		3962		490857		3366
104		3974		495576		3355
105		3944		500296		3371
106		3949		505015		3358
107		3925		509734		3339
108		3866		514453		3348
109		3865		519169		3348
110		3817		523884		3333
111		3761		528601		3354
112		3790		533320		3346
113		3756		538038		3377
114		3744		542755		3366
115		3777		547469		3357
116		3766		552186		3372
117		3756		556904		3361
118		3704		561619		3380
119		3736		566337		3362
120		3710		571056		3365
121		3710		575772		3369
122		3673		580490		3375
123		3659		585205		3374
124		3646		589920		3381
125		3620		594636		3367
126		3598		599351		3371
127		3591		604069		3368
128		3553		608785		3358
129		3569		613502		3388
130		3554		618218		3353
131		3544		622932		3349
132		3530		627651		3347
133		3493		632362		3365
