# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8770		4638		3031
1		7780		9181		2999
2		7242		13647		3078
3		6800		18127		3109
4		6469		22583		3150
5		6220		27016		3135
6		6015		31435		3185
7		5802		35848		3196
8		5620		40236		3204
9		5424		44653		3211
10		5255		49061		3155
11		5149		53459		3181
12		5004		57838		3194
13		4852		62186		3205
14		4781		66547		3200
15		4678		70929		3189
16		4503		75259		3223
17		4446		79594		3266
18		4372		83916		3205
19		4314		88234		3230
20		4241		92595		3214
21		4228		96953		3235
22		4204		101271		3235
23		4162		105631		3242
24		4137		109952		3208
25		4038		114265		3226
26		3958		118611		3236
27		3956		122959		3255
28		3856		127290		3242
29		3816		131639		3261
30		3785		136011		3270
31		3733		140368		3273
32		3704		144680		3261
33		3687		148981		3282
34		3674		153298		3272
35		3660		157656		3273
36		3649		161982		3285
37		3640		166296		3262
38		3601		170627		3272
39		3575		174971		3279
40		3572		179318		3290
41		3545		183654		3286
42		3506		187953		3254
43		3444		192272		3287
44		3405		196580		3256
45		3388		200904		3282
46		3360		205241		3281
47		3395		209600		3274
48		3356		213923		3266
49		3317		218256		3264
50		3358		222556		3276
51		3325		226895		3293
52		3285		231241		3269
53		3293		235572		3295
54		3237		239937		3274
55		3246		244228		3279
56		3252		248572		3265
57		3229		252918		3265
58		3230		257263		3269
59		3233		261605		3278
60		3198		265954		3278
61		3230		270302		3275
62		3208		274655		3265
63		3199		279022		3264
64		3175		283370		3265
65		3151		287726		3261
66		3124		292048		3270
67		3099		296362		3295
68		3086		300725		3281
69		3092		305042		3284
70		3108		309392		3284
71		3110		313736		3261
72		3085		318074		3267
73		3065		322384		3265
74		3058		326715		3295
75		2994		331045		3294
76		2992		335339		3280
77		3003		339673		3287
78		2987		344043		3286
79		2961		348423		3272
80		2935		352758		3280
81		2934		357058		3296
82		2936		361376		3303
83		2893		365711		3300
84		2896		370082		3291
85		2890		374460		3301
86		2874		378796		3302
87		2839		383119		3307
88		2834		387465		3296
89		2847		391783		3299
90		2856		396150		3294
91		2839		400480		3309
92		2877		404820		3298
93		2853		409161		3323
94		2841		413521		3315
95		2815		417892		3329
96		2810		422222		3313
97		2777		426595		3319
98		2746		430959		3317
99		2761		435299		3323
100		2752		439658		3332
101		2726		443970		3344
102		2726		448356		3324
103		2724		452671		3320
104		2708		457023		3320
105		2686		461346		3332
106		2704		465695		3319
107		2677		470050		3329
108		2673		474390		3314
109		2672		478736		3321
110		2676		483074		3316
111		2676		487416		3303
112		2684		491742		3298
113		2630		496117		3303
114		2640		500453		3294
115		2662		504818		3312
116		2645		509164		3318
117		2629		513523		3322
118		2639		517856		3318
119		2616		522215		3326
120		2645		526561		3320
121		2649		530919		3308
122		2633		535245		3337
123		2623		539570		3330
124		2585		543896		3325
125		2581		548274		3316
126		2561		552632		3317
127		2605		557023		3296
128		2575		561357		3301
129		2543		565710		3307
130		2562		570049		3320
131		2553		574384		3320
132		2534		578742		3322
133		2527		583098		3314
134		2545		587444		3300
135		2517		591765		3314
136		2524		596071		3308
137		2520		600408		3321
138		2524		604750		3317
139		2527		609107		3322
140		2503		613425		3322
141		2517		617750		3322
142		2479		622099		3327
143		2481		626417		3316
144		2464		630777		3345
145		2488		635106		3328
146		2485		639459		3321
147		2533		643814		3314
148		2548		648174		3324
149		2539		652540		3315
150		2531		656894		3328
151		2520		661271		3325
152		2513		665628		3315
153		2465		669956		3312
154		2477		674332		3311
155		2472		678702		3328
156		2468		683049		3324
157		2477		687417		3311
158		2474		691767		3313
159		2499		696109		3304
160		2495		700452		3306
161		2463		704811		3315
162		2469		709192		3329
163		2477		713537		3338
164		2481		717886		3322
165		2443		722235		3327
166		2470		726595		3316
167		2481		730956		3326
168		2449		735279		3338
169		2423		739650		3307
170		2432		743995		3316
171		2411		748366		3330
172		2423		752726		3311
173		2415		757072		3333
174		2409		761439		3331
175		2391		765766		3320
176		2390		770136		3322
177		2404		774476		3310
178		2366		778809		3327
179		2381		783155		3332
180		2366		787502		3328
181		2380		791893		3310
182		2397		796226		3308
183		2398		800604		3323
184		2401		804926		3319
185		2415		809308		3319
186		2393		813674		3317
187		2349		818058		3331
188		2337		822443		3332
189		2325		826784		3345
190		2337		831117		3331
191		2334		835477		3312
192		2306		839839		3344
193		2319		844187		3322
194		2308		848540		3331
195		2316		852859		3340
196		2310		857187		3335
197		2307		861538		3337
198		2286		865886		3331
199		2277		870220		3330
200		2304		874555		3327
201		2293		878897		3325
202		2296		883264		3326
203		2289		887581		3335
204		2305		891984		3320
205		2296		896321		3332
206		2288		900663		3345
207		2299		905004		3350
208		2327		909375		3357
209		2311		913752		3345
210		2302		918133		3363
211		2306		922485		3346
212		2276		926852		3358
213		2290		931191		3365
214		2285		935557		3365
215		2310		939909		3356
216		2301		944264		3365
217		2294		948646		3349
218		2292		952991		3372
219		2289		957344		3348
220		2275		961704		3356
221		2260		966034		3359
222		2263		970406		3356
223		2244		974775		3349
224		2255		979108		3357
225		2234		983472		3346
226		2239		987820		3355
227		2262		992190		3351
228		2254		996556		3351
229		2276		1000923		3350
230		2241		1005295		3362
231		2216		1009683		3344
232		2234		1014021		3355
233		2212		1018390		3336
234		2206		1022733		3356
235		2190		1027094		3361
236		2198		1031464		3349
237		2187		1035793		3351
238		2204		1040133		3357
239		2186		1044474		3348
240		2191		1048831		3347
241		2200		1053192		3339
242		2225		1057553		3343
243		2205		1061920		3344
244		2187		1066314		3336
245		2194		1070646		3356
246		2210		1075030		3343
247		2213		1079389		3356
248		2199		1083761		3329
249		2177		1088132		3342
250		2162		1092481		3334
251		2162		1096829		3352
252		2146		1101181		3349
253		2152		1105543		3339
254		2147		1109910		3358
255		2175		1114285		3344
256		2184		1118652		3346
257		2198		1123007		3334
258		2179		1127356		3349
259		2166		1131735		3335
260		2159		1136097		3330
261		2156		1140448		3341
262		2145		1144801		3323
263		2141		1149163		3334
264		2145		1153542		3342
265		2118		1157868		3342
266		2137		1162253		3341
267		2150		1166621		3353
268		2148		1170986		3352
269		2146		1175341		3337
270		2159		1179697		3354
271		2137		1184074		3345
272		2097		1188454		3344
273		2102		1192840		3349
274		2097		1197199		3347
275		2089		1201541		3347
276		2082		1205904		3343
277		2089		1210224		3339
278		2082		1214567		3335
279		2082		1218880		3335
280		2053		1223254		3327
281		2069		1227618		3335
282		2073		1231961		3344
283		2072		1236285		3333
284		2077		1240654		3337
285		2088		1245011		3361
286		2097		1249373		3335
287		2075		1253687		3342
288		2094		1258029		3343
289		2078		1262379		3357
290		2110		1266717		3362
291		2117		1271097		3352
292		2122		1275449		3336
293		2143		1279837		3359
294		2101		1284215		3359
295		2110		1288570		3359
296		2139		1292907		3372
297		2120		1297284		3354
298		2120		1301658		3348
299		2104		1306008		3355
300		2091		1310398		3340
301		2073		1314777		3361
302		2085		1319165		3352
303		2058		1323498		3358
304		2090		1327848		3361
305		2108		1332204		3375
306		2110		1336562		3349
307		2111		1340924		3368
308		2092		1345278		3381
309		2079		1349649		3373
310		2086		1354021		3369
311		2076		1358371		3358
312		2083		1362721		3380
313		2084		1367086		3371
314		2085		1371447		3369
315		2081		1375808		3380
316		2086		1380171		3384
317		2089		1384534		3379
318		2098		1388891		3383
319		2070		1393234		3387
320		2087		1397601		3373
321		2080		1401960		3366
322		2068		1406297		3391
323		2033		1410627		3384
324		2039		1414982		3385
325		2031		1419372		3382
326		2040		1423705		3384
327		2074		1428066		3372
328		2043		1432425		3387
329		2030		1436782		3387
330		2042		1441135		3361
331		2066		1445513		3371
332		2046		1449894		3367
333		2062		1454263		3370
334		2085		1458635		3374
335		2054		1463021		3384
336		2029		1467399		3375
337		2023		1471793		3366
338		2038		1476143		3368
339		2047		1480487		3370
340		2060		1484868		3386
341		2061		1489226		3388
342		2037		1493577		3391
343		2024		1497946		3389
344		2026		1502269		3371
345		2019		1506615		3383
346		2027		1510965		3383
347		2040		1515323		3385
348		2038		1519668		3386
349		2014		1524034		3383
350		2010		1528386		3383
351		1977		1532768		3397
352		1979		1537126		3381
353		1975		1541472		3387
354		1964		1545833		3378
355		1968		1550202		3375
356		1954		1554573		3369
357		1979		1558921		3370
358		1968		1563290		3374
359		1959		1567640		3375
360		1966		1572044		3363
361		1934		1576392		3363
362		1932		1580740		3377
363		1940		1585089		3363
364		1949		1589439		3379
365		1931		1593817		3382
366		1926		1598190		3375
367		1922		1602552		3379
368		1935		1606865		3371
369		1940		1611230		3369
370		1947		1615584		3365
371		1918		1619938		3372
372		1945		1624306		3376
373		1946		1628654		3367
374		1923		1633001		3375
375		1913		1637397		3380
376		1925		1641774		3377
377		1927		1646111		3377
378		1925		1650467		3368
379		1940		1654827		3374
380		1972		1659174		3366
381		1970		1663547		3377
382		1974		1667922		3364
383		1971		1672291		3374
384		1973		1676657		3383
385		1977		1681019		3381
386		1954		1685385		3386
387		1960		1689708		3384
388		1953		1694088		3377
389		1980		1698419		3374
390		1962		1702781		3383
391		1953		1707168		3389
392		1953		1711539		3381
393		1926		1715925		3385
394		1915		1720292		3386
395		1934		1724656		3388
396		1933		1729007		3390
397		1935		1733378		3392
398		1897		1737732		3390
399		1884		1742092		3387
400		1870		1746444		3386
401		1880		1750798		3394
402		1906		1755168		3407
403		1882		1759499		3390
404		1900		1763876		3383
405		1918		1768211		3380
406		1923		1772602		3395
407		1919		1776946		3379
408		1917		1781334		3385
409		1931		1785719		3391
410		1930		1790098		3394
411		1933		1794457		3388
412		1928		1798800		3389
413		1928		1803163		3395
414		1902		1807511		3390
415		1918		1811915		3388
416		1926		1816306		3380
417		1909		1820703		3378
418		1915		1825081		3376
419		1938		1829465		3383
420		1930		1833831		3405
421		1944		1838222		3414
422		1924		1842602		3392
423		1929		1846945		3387
424		1921		1851332		3384
425		1941		1855739		3385
